  GOSU: Coefficients(1.00, [0.78, 2.34, 3.9, 2.34, 0.039])
SIMPLE: Coefficients(1.00, [0.8, 2.1, 3.4, 1.8, 0.1])
 TANGO: Coefficients(1.00, [0.726, 1.948, 3.134, 1.694, 0.052])
CURENT: Coefficients(1.00, [1.0991639999999878, 2.947757999999968, 4.744875999999948, 0.046999999999998585, 0.053])
act: 8841


runBB: 0.37
run1B: 0.56
run2B: 0.89
run3B: 1.21
runHR: 1.01
rnBIP: -0.06

runs-: 0.30
runs+: 0.62
wobas: 1.09

wobaBB: 0.73
woba1B: 0.93
woba2B: 1.29
woba3B: 1.64
wobaHR: 1.42


Batting: 3249/8321 0.281/0.719
Pitching: 4807/5587 0.462/0.538

           Hits | 0.129
        Doubles | 0.040
        Triples | 0.010
       HomeRuns | 0.046
          Walks | 0.095
             Ks | 0.254
Features: Contact, Gap, Power, Eye, Avoid K's, Running Speed
-- Hits
Selected: RandomForestScores: [(0.33106932277099027, RandomForest(...)), (0.32298211906238355, Isotonic(...)), (0.30230213638087233, Huber(...)), (0.3161789808104978, Linear(...))]Best Parameters: {'regressor__max_depth': 49, 'regressor__n_estimators': 2, 'selection__k': 2}Feature Scores: [76. 54. 37. 29. 43.  3.]Feature Mask: [ True  True False False False False]Feature Importances: [0.838 0.162]
-- Doubles
Selected: RandomForestScores: [(0.1969395894029543, RandomForest(...)), (0.11424891233436622, Isotonic(...)), (0.105109431533975, Huber(...)), (0.10590451445816436, Linear(...))]Best Parameters: {'regressor__max_depth': 9, 'regressor__n_estimators': 99, 'selection__k': 4}Feature Scores: [18. 14. 13. 18. 24.  2.]Feature Mask: [ True  True False  True  True False]Feature Importances: [0.426 0.119 0.161 0.293]
-- Triples
Selected: RandomForestScores: [(0.17732601976482673, RandomForest(...)), (0.03307613521658045, Isotonic(...)), (0.12370702853816233, Huber(...)), (0.16043287803628128, Linear(...))]Best Parameters: {'regressor__max_depth': 8, 'regressor__n_estimators': 88, 'selection__k': 4}Feature Scores: [12. 35. 13.  9. 17. 22.]Feature Mask: [False  True  True False  True  True]Feature Importances: [0.237 0.207 0.381 0.176]
-- HomeRuns
Selected: HuberScores: [(0.4970958072141281, RandomForest(...)), (0.4442709713849852, Isotonic(...)), (0.49462012175937103, Huber(...)), (0.47945353122389217, Linear(...))]Best Parameters: {'selection__k': 6}Feature Scores: [14. 13. 34.  7. 11.  0.]Coefficients: [-0.00936056  0.00839489  0.04993435  0.01917123 -0.00980338 -0.00866   ]Intercept: 0.0008650329458570902Feature Mask: [ True  True  True  True  True  True]
-- Walks
Selected: HuberScores: [(0.14254305333064446, RandomForest(...)), (0.16482729246611094, Isotonic(...)), (0.21216094385148784, Huber(...)), (0.2070953547773696, Linear(...))]Best Parameters: {'selection__k': 5}Feature Scores: [3. 2. 4. 9. 5. 0.]Coefficients: [-0.0215347  -0.03318015  0.01634206  0.10532561  0.03956709]Intercept: 0.004988349342293752Feature Mask: [ True  True  True  True  True False]
-- Ks
Selected: RandomForestScores: [(0.23376643377180237, RandomForest(...)), (0.12023587274482421, Isotonic(...)), (0.1897403255397929, Huber(...)), (0.2067033257709334, Linear(...))]Best Parameters: {'regressor__max_depth': 1, 'regressor__n_estimators': 5, 'selection__k': 3}Feature Scores: [45. 45. 29. 27. 46.  5.]Feature Mask: [ True  True False False  True False]Feature Importances: [0.6 0.  0.4]

           Hits | 0.054
        Doubles | 0.035
       HomeRuns | 0.021
          Walks | 0.025
             Ks | 0.044
Features: Stuff, Control, Movement, Groundball Pct., Endurance
-- Hits
Selected: HuberScores: [(0.09861274656802703, RandomForest(...)), (-0.01612763410002993, Isotonic(...)), (0.21798516023183986, Huber(...)), (0.20887828852517468, Linear(...))]Best Parameters: {'selection__k': 3}Feature Scores: [23.  2. 17.  1.  1.]Coefficients: [-0.07867526  0.08989726 -0.04147175]Intercept: 0.259178452742236Feature Mask: [ True  True  True False False]
-- Doubles
Selected: HuberScores: [(-0.1711216086432481, RandomForest(...)), (-0.18484724949098355, Isotonic(...)), (-0.06896058732579761, Huber(...)), (-0.07193612776939758, Linear(...))]Best Parameters: {'selection__k': 1}Feature Scores: [5. 1. 6. 1. 0.]Coefficients: [0.01114164]Intercept: 0.04937241069887546Feature Mask: [False False  True False False]
-- HomeRuns
Selected: LinearScores: [(0.11384984109331253, RandomForest(...)), (0.026787227177391532, Isotonic(...)), (0.04968477096845029, Huber(...)), (0.0809531740378902, Linear(...))]Best Parameters: {'selection__k': 4}Feature Scores: [1. 2. 8. 0. 0.]Coefficients: [ 2.24258886e-04 -3.31930960e-05 -9.26139507e-04  1.83281851e-04]Intercept: 0.07483045792381489Feature Mask: [ True  True  True False  True]
-- Walks
Selected: LinearScores: [(0.059139085309726745, RandomForest(...)), (0.05321651005155048, Isotonic(...)), (0.2455888535757037, Huber(...)), (0.2599366164440231, Linear(...))]Best Parameters: {'selection__k': 5}Feature Scores: [ 5. 33.  7.  1.  0.]Coefficients: [-3.12184993e-05 -1.51902667e-03 -2.25196847e-04 -1.27171332e-04 -3.49057540e-03]Intercept: 0.2307085821306181Feature Mask: [ True  True  True  True  True]
-- Ks
Selected: LinearScores: [(0.5698085633356315, RandomForest(...)), (0.547419528611489, Isotonic(...)), (0.5912407214119549, Huber(...)), (0.6233501082544974, Linear(...))]Best Parameters: {'selection__k': 1}Feature Scores: [105.   8.  28.   0.   1.]Coefficients: [0.00217149]Intercept: 0.04309012256154071Feature Mask: [ True False False False False]

Hitting Features
             Average |  -   107   +  |   5  15  25  35  45  55  65  75  85  95
             Contact | 113 ( -5) 108 |  83  83  82  81 101 113 107 108 106 106
                 Gap | 105 ( -3) 102 | 100  99  99  98  97 105 102 102 102 101
               Power | 106 (  2) 108 | 102 104 104 105 106 109 109 110 111 113
                 Eye | 104 (  7) 111 |  88  91  94  97 101 103 107 110 114 116
           Avoid K's | 108 (  0) 108 | 104 105 106 109 111 107 107 110 111 112
       Running Speed | 107 (  1) 108 | 107 107 107 107 107 108 108 109 109 108

Pitching Features
             Average |  -   102   +  |   5  15  25  35  45  55  65  75  85  95
               Stuff |  96 ( 12) 108 |  66  70  75  79  84  90  95 101 107 115
             Control | 101 (  3) 104 | 100 100 100 100 101 101 102 102 103 104
            Movement |  95 ( 17) 112 |  64  68  73  79  84  91  98 107 118 129
     Groundball Pct. | 101 (  2) 103 |  99 100 101 101 102 103 103 104 104 105
           Endurance |  86 ( 35) 121 | 

3B Santiago, A     23| .350/.411/.504 125  41 | .379/.431/.514 130 109 | -3552---   4 |  + || 133 || ML     *    |
RF Tony Telles               36| RF : 107       2  -2     : 108 |    :                         :   0 | -12 |  96 | -2---626 |    *+    $3.67Mx3 |        :        |  p179 | Houston Astros       | **^
SS Arturo Llorent            37| SS :  99      12   5     : 116 |    :                         :   0 | -20 |  96 | -2666--- |    *  ~  $2.46Mx2 |  $2.48M: $3.18M |   p77 | Houston Astros       | *
 C Ricky Diaz                21| DH :  63       0 -46     :  17 | DH : 103       0 -12  -2     :  89 |   6 |  95 | 2------- |                   |        :        |  p843 | Houston Astros       | +-
3B Jamey Escobar             30| 3B :  94      -2  -2     :  90 |    :                         :   0 |   3 |  93 | -3241--- |    *+ ~           |        :        |  p107 | Houston Astros       | *
SP Matthew Spengler          29| SP :      88       0     :  88 |    :                         :   0 |   4 |  92 |          |       ~  $1.31Mx2 |        :        |  p150 | Houston Astros       | *
SP Jamaal Bray               34| SP :      91       3     :  94 |    :                         :   0 |  -2 |  92 |          |    *  ~ $12.81Mx3 |  $1.49M: $1.91M |  p396 | Houston Astros       | **
SS Michael Barton            23| SS :  62      15 -30     :  47 | SS :  91      15 -23   2     :  85 |   6 |  91 | -3337--- |   4               |        :        |  p817 | Houston Astros       | +++
MR Manuel Luna               36| MR :      90      12     : 102 |    :                         :   0 | -12 |  90 |          |    *     $1.32Mx3 |  $5.96M: $7.64M |  p450 | Houston Astros       | ***
SP Hector Colon              25| SP :      86      -2     :  83 | SP :      85     -18 -10     :  57 |   6 |  89 |          |   1*      $550k r |        :        |  p553 | Houston Astros       | +++-
SP Wayne Milsap              36| SP :      93       5     :  99 |    :                         :   0 | -12 |  87 |          |  F *  ~  $1.47M   |  $2.48M: $3.18M |  p192 | Houston Astros       | *^
2B Luis Moya                 23| 2B :  63      11 -27     :  47 | 2B :  90      11 -22   0     :  79 |   6 |  85 | -3821--- |   9  #            |        :        |  p615 | Houston Astros       | ++-
SP Roberto Mirlo             21| MR :      55     -18     :  37 | SP :      92     -16  -2     :  74 |   6 |  80 |          |   3               |        :        |  p799 | Houston Astros       | +++
CF Paul Vankirk              19| CF :  55      15 -35     :  36 | CF :  81      15 -17  -7     :  73 |   6 |  79 | -2---383 |   7               |        :        |  p893 | Houston Astros       | ++-
SP Tony Ramirez              19| SP :      71     -17     :  54 | SP :      82       1 -13     :  71 |   6 |  77 |          |                   |        :        |  p694 | Houston Astros       | +-
MR Serafin Planas            32| MR :      76       0     :  76 |    :                         :   0 |   1 |  77 |          |    *  ~  $4.65Mx4 |        :        |  p535 | Houston Astros       | **^
SS Zack Davis                25| 3B :  77       2 -16     :  63 | SS :  92       6 -23  -6     :  69 |   6 |  75 | -3554--- |     +#~           |        :        |  p347 | Houston Astros       | +
SP Eric Trautman             32| SP :      80      -8     :  73 |    :                         :   0 |   1 |  74 |          |    *  ~           |        :        |  p353 | Houston Astros       | *
MR Wayne Balcom              34| MR :      75      -1     :  75 |    :                         :   0 |  -2 |  73 |          |    *+    $4.46Mx3 |        :        |  p266 | Houston Astros       | **^
2B Manuel Mercado            22| 2B :  58       2 -41     :  20 | 2B :  90       2 -17  -9     :  66 |   6 |  72 | -2512--- |      #            |        :        |  p621 | Houston Astros       | ++

**Now                |  Bat   LU    Ovr  |  Pit   Rot   Ovr  | (rpg:4.97)

American
American ------------+
Toronto Blue Jays    |  99.4  99.7  99.1 | 109.2 113.4 120.8 |  95- 67 0.589 |  81- 51 0.614 |  99- 63 0.611 ( 2) 
Los Angeles Dodgers  |  96.6  96.2  92.7 |  98.0  97.1  95.0 |  71- 91 0.437 |  69- 63 0.523 |  82- 80 0.506 ( 4) 
Pittsburgh Pirates   | 100.7 101.5 102.2 | 104.8 104.9 109.4 |  90- 72 0.555 |  63- 69 0.477 |  80- 82 0.494 ( 5) 
Milwaukee Brewers    |  99.2  98.7  97.9 | 101.8 100.5 102.3 |  81- 81 0.501 |  64- 68 0.485 |  79- 83 0.488 ( 7) 
Oakland A's          | 105.6 104.7 110.0 | 101.1 100.5 101.6 |  90- 72 0.555 |  61- 71 0.462 |  78- 84 0.481 ( 8) 
New York Mets        | 101.6 101.6 103.2 |  99.5  98.5  98.0 |  82- 80 0.505 |  58- 74 0.439 |  73- 89 0.451 (11) 

National
National ------------+
Washington Nationals | 105.3 104.3 109.4 |  95.7  96.2  91.8 |  81- 81 0.502 |  87- 45 0.659 | 102- 60 0.630 ( 1) 
Houston Astros       | 106.4 104.6 110.7 |  99.3  99.9  99.2 |  89- 73 0.547 |  67- 65 0.508 |  83- 79 0.512 ( 3) 
New York Yankees     |  98.4 100.3  98.7 |  98.9  98.4  97.2 |  78- 84 0.479 |  65- 67 0.492 |  79- 83 0.488 ( 6) 
Minnesota Twins      |  92.8  96.7  89.5 |  92.5  94.4  86.6 |  61-101 0.375 |  64- 68 0.485 |  75- 87 0.463 ( 9) 
Atlanta Braves       |  99.2  97.9  97.0 | 100.1  99.4  99.5 |  78- 84 0.482 |  60- 72 0.455 |  74- 88 0.457 (10) 
Baltimore Orioles    |  94.8  93.9  88.3 |  99.2  96.8  95.9 |  68- 94 0.418 |  53- 79 0.402 |  66- 96 0.407 (12) 
                     |             105.9 |              98.0 |

--- Non Top prospects ---
 C James Ocampo              21|  C :  96      19  20     : 135 |  C :  97      19  21  18     : 155 |   6 | 161 | T2-1---- |                   |  $9.93M:$12.74M |  p239 | Milwaukee Brewers    | ++-
RF Morris Auerbach           25| CF :  88       9  -8     :  89 | CF : 118       9 -12  24   3 : 143 |   6 | 149 | -2---768 |    *              |        :        |  p271 | New York Mets        | ++++-
2B Howard Sears              17| SS :  61      13 -33     :  41 | SS : 109      13  -7  18     : 133 |   6 | 139 | -3526--- |                   |        :        |  p876 | Baltimore Orioles    | +++
CF John Carr                 22| CF :  91       6  -8     :  89 | CF : 104       6  16   7     : 133 |   6 | 139 | -2---654 |                   |        :        |  p584 | Baltimore Orioles    | ++-
2B Manuel Fernandez          20| 3B :  66       7 -22     :  50 | 3B : 111       7  -6  20     : 131 |   6 | 137 | -3762--- |                   |        :        |  p536 | Los Angeles Dodgers  | +++
2B Michael Ealey             18| SS :  61      24 -21     :  63 | SS :  97      24  -8  17     : 130 |   6 | 136 | -3989722 |                   |        :        |   p15 | New York Yankees     | ++-
1B Russell Castanon          25| 1B : 116       2   9     : 127 | 1B : 107       2  16   4     : 129 |   6 | 135 | -5------ |    *+             |  $4.47M: $5.73M |  p453 | Washington Nationals | ++-
RF Scott Moulder             22| DH : 103       0  -6     :  97 | RF : 102       1  28  -3     : 127 |   6 | 133 | -2---525 |                   |        :        |  p605 | Oakland A's          | +++
2B Jose Ordoñez              18| 2B :  66       2 -32     :  36 | 2B : 112       2  -3  14     : 125 |   6 | 131 | -3524--- | I                 |        :        |  p517 | Atlanta Braves       | +++
 C Antonio España            19|  C :  57      16 -22     :  51 |  C : 100      16 -15  18     : 119 |   6 | 125 | 92-1---- |                   |        :        |  p911 | Toronto Blue Jays    | ++
CF Daniel Anthony            22| CF :  94      11   0     : 105 | CF :  90      11  19  -2     : 118 |   6 | 124 | -2---677 |                   |        :        |    p7 | Houston Astros       | ++
SS Vincent Catania           24| DH : 110       0   1     : 111 | DH : 103       0  17  -2     : 118 |   6 | 124 | -2311--- |    *              | $496.7k:$636.8k |  p141 | Washington Nationals | ++
SS Clinton Aoki              25| SS :  98      12   4     : 114 | SS :  99      12  -2   8     : 117 |   6 | 123 | -3526--- | I  *              |  $1.99M: $2.55M |  p470 | Pittsburgh Pirates   | ++-
CF Bill McPhail              19| CF :  68       5 -32     :  41 | CF : 105       5  -4   7     : 113 |   6 | 119 | -2---656 |                   |        :        |  p639 | Oakland A's          | +++
2B Rigoberto Gracia          20| 3B :  67      10 -18     :  59 | 3B :  98      10  -5  10     : 112 |   6 | 118 | -3775--- |                   |        :        |  p918 | Washington Nationals | +++
CL Juan Depalma              23| MR :      93      15     : 108 | MR :      97       8   7     : 112 |   6 | 118 |          |                   |  $7.45M: $9.55M |  p103 | Pittsburgh Pirates   | ++++
 C Luciano Cueto             24|  C :  87       8   0     :  94 |  C :  99       8  -6   9     : 109 |   6 | 115 | 74------ |                   |        :        |  p590 | Atlanta Braves       | +
CL Michael Collins           20| MR :      59     -15     :  44 | MR :     104     -10  13     : 107 |   6 | 113 |          |                   |        :        |  p742 | Oakland A's          | +++++
1B Morris Dam                20| 1B :  68       2 -39     :  31 | 1B : 105       2  -4   2     : 105 |   6 | 111 | -4------ |                   |        :        |  p674 | Baltimore Orioles    | +++-
CF Blas Lomeli               20| CF :  66       8 -31     :  43 | CF :  99       8  -6   4     : 105 |   6 | 111 | -2-1-868 |                   |        :        |  p608 | Atlanta Braves       | +++
2B Tyrell Tejada             21| 2B :  69      -1 -33     :  35 | 2B : 107      -1  -6   5     : 105 |   6 | 111 | -241---- |                   |        :        |  p804 | Pittsburgh Pirates   | ++
MR Shawn Cueva               19| MR :      50     -22     :  28 | MR :     106     -19  16     : 103 |   6 | 109 |          |                   |        :        |  p916 | Los Angeles Dodgers  | +++++
CF Erasmo Trujillo           20| CF :  60      18 -27     :  51 | CF :  91      18 -12   6     : 103 |   6 | 109 | -3---494 |                   |        :        |  p776 | Pittsburgh Pirates   | +-
3B Emory Baltimore           22| SS :  61      19 -26     :  54 | SS :  91      19 -14   7     : 103 |   6 | 109 | -93781-1 |                   |        :        |  p824 | New York Yankees     | +-
LF Paul Borrero              25| LF :  95       5 -13     :  87 | LF : 102       5  -5   0     : 102 |   6 | 108 | -2---733 |  F   #~           |        :        |  p319 | Houston Astros       | ++-
 C Richard Lander            21|  C :  64      -4 -34     :  26 | 1B : 108       0 -11   3     : 101 |   6 | 107 | 43------ |                   |        :        |  p855 | Atlanta Braves       | +++
 C Paul Follis               18|  C :  61       7 -27     :  41 |  C :  96       7  -8   5     : 100 |   6 | 106 | 73242--- |                   |        :        |  p777 | Oakland A's          | ++
MR Julio Raposa              21| MR :      60     -14     :  45 | MR :     105     -19  14     : 100 |   6 | 106 |          |      #            |        :        |  p725 | Atlanta Braves       | +++++
3B Jeffrey Knuth             21| 3B :  87       2  -5     :  84 | 3B :  90       2  12  -5     :  99 |   6 | 105 | -3252--- |                   |        :        |  p899 | Baltimore Orioles    | +
3B Isidro Morales            23| 3B :  70       6 -19     :  57 | 3B :  99       6 -15   7     :  97 |   6 | 103 | -3262--- |                   |        :        |  p685 | Washington Nationals | ++
MR James Enger               19| MR :      58     -16     :  42 | MR :      99     -12   9     :  96 |   6 | 102 |          |                   |        :        |  p708 | Pittsburgh Pirates   | +++++
3B John Larrabee             21| 3B :  59       7 -29     :  37 | 3B :  98       7 -16   7     :  96 |   6 | 102 | -3363--- |                   |        :        |  p738 | Baltimore Orioles    | ++
SP Tony Fleites              17| SP :      75     -13     :  62 | SP :      91       8  -3     :  95 |   6 | 101 |          |                   |        :        |  p789 | Baltimore Orioles    | ++
CF Ignacio Briceno           18| CF :  55      12 -38     :  29 | CF :  94      12 -14   3     :  95 |   6 | 101 | -2---878 |                   |        :        |  p838 | Toronto Blue Jays    | +-
2B Jerry Bailes              23| 1B :  53       2 -54     :   1 | 1B : 114       2 -32  11     :  95 |   6 | 101 | -43----- |                   |        :        |  p869 | Oakland A's          | ++-
 C George Ramirez            17|  C :  53      13 -29     :  38 |  C :  89      13 -15   5     :  92 |   6 |  98 | 81------ |                   |        :        |   p13 | Toronto Blue Jays    | +
3B Bill Romero               18| 3B :  64       2 -29     :  38 | 3B :  95       2  -5  -1     :  92 |   6 |  98 | -3252--- |                   |        :        |  p892 | Atlanta Braves       | +
RF Nathaniel Pons            19| 3B :  52      11 -32     :  31 | 3B :  94      11 -20   7     :  92 |   6 |  98 | -3882115 |                   |        :        |  p760 | Washington Nationals | +
MR Alex Melendrez            22| SP :      78     -10     :  69 | SP :      95      -4   1     :  92 |   6 |  98 |          |    *              |        :        |  p709 | Baltimore Orioles    | +++++
LF Gregory Evans             21| DH :  60       0 -49     :  11 | DH : 105       0 -15   0     :  90 |   6 |  96 | -2---522 |                   |        :        |  p896 | Washington Nationals | +-
SP Albert Garduno            21| SP :      76     -12     :  64 | SP :      93      -3  -1     :  90 |   6 |  96 |          |                   |        :        |  p815 | Toronto Blue Jays    | +++
 C Matthew Sweet             21|  C :  57       6 -32     :  31 |  C :  97       6 -18   5     :  90 |   6 |  96 | 61------ |      #            |        :        |  p736 | Washington Nationals | +-
SS Scott Stam                19| SS :  60       6 -41     :  25 | SS :  97       6 -12  -1     :  89 |   6 |  95 | -2414--- |                   |        :        |  p692 | Toronto Blue Jays    | ++
 C Ricky Diaz                21| DH :  63       0 -46     :  17 | DH : 103       0 -12  -2     :  89 |   6 |  95 | 2------- |                   |        :        |  p843 | Houston Astros       | +-
RF Jose Mendez               21| CF :  66      -1 -39     :  26 | CF : 101      -1  -9  -2     :  89 |   6 |  95 | -2---335 |                   |        :        |  p830 | Oakland A's          | ++-
1B John Perez                25| 1B :  97       0 -12     :  85 | 1B :  98       0  -3  -7     :  88 |   6 |  94 | -3------ |      #            |        :        |   p80 | New York Mets        | ++
 C James Buckles             19|  C :  65      -1 -31     :  33 |  C :  97      -1  -7  -2     :  87 |   6 |  93 | 51------ |                   |        :        |  p731 | Los Angeles Dodgers  | ++
MR Tyler Beaty               20| MR :      78       1     :  79 | MR :      83       9  -5     :  87 |   6 |  93 |          |                   | $496.7k:$636.8k |  p905 | Toronto Blue Jays    | +++++
MR Benjamin Neves            20| MR :      66      -9     :  57 | MR :      89      -3   1     :  87 |   6 |  93 |          |                   |        :        |  p571 | New York Mets        | +++-
RF Mark Krone                19| CF :  61       3 -41     :  23 | CF :  97       3 -11  -3     :  86 |   6 |  92 | -2---544 |                   |        :        |  p739 | Los Angeles Dodgers  | ++

--- ML non-prospects ---
SP Jason Dee                 27| SP :     106      18     : 124 | SP :     116       3  22     : 141 |   6 | 147 |          |    *     $2.59Mx4 |  $8.94M:$11.46M |  p388 | Oakland A's          | **^
 C Sam Kelly                 27|  C : 110       1  16     : 126 |  C : 104       1   8   7     : 119 |   6 | 132 | 5------- |    *    $12.76Mx3 |  $7.95M:$10.19M |  p406 | Houston Astros       | **^
RF Christopher Schulz        27| 3B : 109       0  14     : 123 | 3B :  92       0   7  -6     :  93 |   6 | 129 | -3241424 |    *+     $600k a |  $6.95M: $8.92M |   p85 | New York Mets        | *^
 C Herbert Baxter            34|  C : 105       8  18     : 130 |    :                         :   0 |  -2 | 128 | 71------ |    *+ ~           |  $8.94M:$11.46M |   p67 | Houston Astros       | *
3B Errol Wojtowicz           30| 3B : 102       7  14     : 122 |    :                         :   0 |   3 | 125 | -63621-1 |    *      $875kx2 |  $6.95M: $8.92M |   p27 | Milwaukee Brewers    | **
SP Brett Dennis              27| SP :     103      15     : 118 | SP :     105       0  11     : 115 |   6 | 124 |          |    *+ ~  $1.33Mx3 |  $7.45M: $9.55M |  p419 | Houston Astros       | **^
1B Albert Reyes              27| CF : 110       1   6     : 117 | CF :  99       1   8  -3     : 105 |   6 | 123 | -4---242 |    *      $600k a |  $2.98M: $3.82M |  p410 | New York Mets        | *
RF John Broyles              28| LF : 108       5   0     : 113 | LF : 106       5   4   4     : 118 |   5 | 123 | 22---726 |    *  ~   $600k a |        :        |  p454 | Houston Astros       | *^
3B Gabriel Iglesias          33| 3B : 101       7  13     : 122 |    :                         :   0 |   0 | 122 | -33731-3 |    *      $550kx4 |  $6.46M: $8.28M |  p242 | Toronto Blue Jays    | *^
2B Dominick Hellwig          26| 3B :  88       2  -5     :  84 | 3B : 111       2 -13  15     : 114 |   6 | 120 | -2451--- |    *+ ~   $600k a |        :        |  p445 | Houston Astros       | **
SP Richard Dixion            27| SP :      95       7     : 103 | SP :     108      -7  13     : 113 |   6 | 119 |          | I  *     $3.09M a |  $3.48M: $4.46M |  p498 | Milwaukee Brewers    | ***
 C James Heng                27|  C :  98       4   7     : 109 |  C :  96       4  -4   2     :  98 |   6 | 115 | 61------ |    *+ ~   $600k a |  $3.48M: $4.46M |   p90 | Atlanta Braves       | *
SP Jack Gillam               30| SP :      99      11     : 110 |    :                         :   0 |   3 | 113 |          |    *      $840kx2 |  $5.46M: $7.01M |  p252 | New York Mets        | **^
 C John Rubio                26|  C :  93       8   6     : 106 |  C :  98       8  -8   8     : 105 |   6 | 112 | 71------ |    *              |  $2.98M: $3.82M |  p180 | Atlanta Braves       | *
MR George Freeland           28| MR :      93      14     : 107 | MR :      99     -10   9     :  97 |   5 | 112 |          |    *      $1.5Mx3 |  $6.95M: $8.92M |  p505 | Atlanta Braves       | *
3B Alfonso Pellegrino        28| 3B :  92       9   6     : 107 | 3B :  95       9 -12   6     :  98 |   5 | 112 | -3374--- |    *+     $600k a |  $2.98M: $3.82M |  p556 | Atlanta Braves       | *
1B Bernie Castillo           29| 1B : 106       2  -1     : 107 |    :                         :   0 |   4 | 111 | -4---1-3 |    *              |        :        |  p327 | Washington Nationals | *
SP Jonah Porcaro             27| SP :      95       7     : 102 | SP :      97      -8   3     :  92 |   6 | 108 |          |    *     $1.33Mx4 |  $3.48M: $4.46M |  p483 | Pittsburgh Pirates   | **^
SP Jeffrey Draeger           29| SP :      96       8     : 104 |    :                         :   0 |   4 | 108 |          |    *      $2.3Mx2 |  $3.97M: $5.09M |   p16 | Atlanta Braves       | **^
 C Ivan Paredes              26|  C :  94       4   3     : 101 |  C :  96       4  -7   2     :  95 |   6 | 107 | 61------ |    *      $600k a |  $1.49M: $1.91M |   p53 | Washington Nationals | *
2B David Allen               31| 3B :  88      12   5     : 105 |    :                         :   0 |   2 | 107 | -4984--- |    *+             |  $2.48M: $3.18M |  p175 | Pittsburgh Pirates   | *^
SP Conrado Machuca           32| SP :      97       9     : 106 |    :                         :   0 |   1 | 107 |          |  F *      $750k   |  $4.47M: $5.73M |  p135 | Milwaukee Brewers    | **^
2B Robert Fusco              29| 2B : 101       0   0     : 101 |    :                         :   0 |   4 | 105 | -3521425 |    *  ~   $440kx3 |        :        |  p480 | Houston Astros       | *
1B Raymond Green             29| 1B : 104       1  -5     : 100 |    :                         :   0 |   4 | 104 | -3------ |    *+             |        :        |  p459 | Atlanta Braves       | *
LF Juan Torres               30| LF : 103       3  -6     : 100 |    :                         :   0 |   3 | 103 | -2---622 |    *+ ~  $2.74Mx2 |        :        |   p66 | Houston Astros       | **^
SP Dennis Mansour            29| SP :      93       5     :  98 |    :                         :   0 |   4 | 102 |          |  F *+ ~  $2.08M   |  $2.48M: $3.18M |  p257 | Oakland A's          | *^
SP Millard Merlo             29| SP :      93       5     :  98 |    :                         :   0 |   4 | 102 |          | I  *+    $1.48Mx2 |  $2.48M: $3.18M |  p444 | New York Yankees     | **^
SP David Puleo               26| SP :      91       3     :  95 | SP :      93     -12  -1     :  80 |   6 | 101 |          |    *     $1.33Mx3 |  $1.49M: $1.91M |  p123 | Pittsburgh Pirates   | **^
